"_id","_labels","betweenness","days","id","louvain","mature","node2vec","pageRank","partner","triangles","views","_start","_end","_type"
"83520",":User","1316.9075036542258","2592","1138","338","True","[0.7534060478210449,-0.7796724438667297]","0.3702908128659098","False","524","4841",,,
"83521",":User","614.0544641448249","1134","226","1649","False","[0.609589159488678,-0.8140299916267395]","0.20222866756430546","False","32","2689",,,
"83522",":User","341.1223464590121","2329","883","817","True","[1.0734866857528687,0.35761910676956177]","0.1857701135121527","False","324","6291",,,
"83523",":User","1399.9786951970848","2154","414","885","False","[0.7158562541007996,-0.11280421167612076]","0.21274254044364385","False","131","1821",,,
"83524",":User","86.92022708815743","368","1585","129","False","[0.4957299828529358,-1.0557774305343628]","0.2249296299357084","False","6","6764",,,
"83525",":User","0.0","1129","1801","225","True","[0.03214157000184059,-0.22650019824504852]","0.21082531893318468","False","3","1764",,,
"83526",":User","140.43276511809097","1275","1756","674","True","[0.6185040473937988,0.08078865706920624]","0.21480473912470877","False","67","6722",,,
"83527",":User","8.32297707005236","1390","68","129","False","[0.5906189680099487,0.3935602903366089]","0.15043538147411778","False","39","7094",,,
"83528",":User","129.44229616082066","2123","397","548","False","[-0.2934010624885559,0.4236149787902832]","0.16833580657106356","False","155","15900",,,
"83529",":User","188.75471486953103","971","1444","55","True","[0.8260343670845032,-0.23458531498908997]","0.44129986940689275","False","68","1761",,,
"83530",":User","331.27048162511693","1733","720","817","False","[0.06733834743499756,0.17881612479686737]","0.1739995095543011","True","132","346748",,,
"83531",":User","65.0268355797408","1852","1469","817","False","[0.9804103374481201,-0.7044862508773804]","0.31410954585270806","False","109","3958",,,
"83532",":User","499.45353216503105","1871","851","338","True","[-0.5759197473526001,0.26568594574928284]","0.19584857405866424","False","73","22212",,,
"83533",":User","948.2918747161373","1804","177","1096","False","[0.8673674464225769,-0.8138173222541809]","0.1986047759888875","False","1","2463",,,
"83534",":User","120.85212370461902","1980","705","338","True","[-0.7356481552124023,0.42078372836112976]","0.19401209201879974","False","33","2970",,,
"83535",":User","12.823846811312851","820","242","817","False","[0.16209834814071655,0.5019923448562622]","0.15388798833735295","False","61","19480",,,
"83536",":User","0.0","970","135","674","False","[-0.09747138619422913,0.16766424477100372]","0.15000000000000002","False","21","10499",,,
"83537",":User","12082.2351642296","1393","784","338","False","[0.3415016531944275,-0.9572573900222778]","0.4623379961121736","True","2098","161302",,,
"83538",":User","0.0","927","51","674","True","[0.11774127185344696,0.7873445153236389]","0.15000000000000002","False","107","9115",,,
"83539",":User","75.70435116614847","451","444","817","False","[0.17147040367126465,0.10718417167663574]","0.15245115175200763","False","65","1467",,,
"83540",":User","3536.4146262495415","1555","1254","118","True","[1.0262798070907593,-0.5351844429969788]","0.5879811464814699","False","355","3505",,,
"83541",":User","331.78166131218154","1739","173","338","False","[-0.09692895412445068,-0.29531142115592957]","0.16526798673517304","True","489","1429848",,,
"83542",":User","1.2273919574577468","627","450","338","False","[0.29156744480133057,0.2525580823421478]","0.21978520174942268","False","3","6484",,,
"83543",":User","517.2560420448741","884","934","817","False","[0.5076483488082886,-0.395406037569046]","0.18013418793679856","False","66","525",,,
"83544",":User","14.095401047655196","831","1291","190","False","[0.10646620392799377,0.28385522961616516]","0.25131389563484646","False","10","86493",,,
"83545",":User","0.0","521","1678","245","True","[-0.4127199053764343,0.4558086693286896]","0.1905033181975565","False","3","8651",,,
"83546",":User","498.4038424117605","1208","792","674","True","[0.518754780292511,-0.7204093337059021]","0.20101324485219058","False","235","12098",,,
"83547",":User","18.56299200501275","1158","874","338","False","[0.05399370938539505,-0.5594713687896729]","0.16047073735608663","False","158","9277",,,
"83548",":User","43.411478141631385","588","1000","565","False","[0.8993774056434631,-0.2825143039226532]","0.2257937593767896","False","8","10952",,,
"83549",":User","497.93237093939433","540","704","817","False","[-0.15601356327533722,0.03638467565178871]","0.17317755658618367","True","184","81362",,,
"83550",":User","0.0","1600","1861","250","True","[1.0221595764160156,-0.36425721645355225]","0.7629265894774567","False","91","33269",,,
"83551",":User","0.0","1657","393","190","False","[0.554876983165741,0.1855032742023468]","0.15000000000000002","False","6","2878",,,
"83552",":User","941.7740250365756","1717","947","778","False","[0.21249695122241974,-0.5324292778968811]","0.2842760138499135","False","372","2469",,,
"83553",":User","263.1084228178103","818","1698","338","True","[-0.3221968710422516,0.4598972797393799]","0.15801827955204467","False","91","3987",,,
"83554",":User","1470.8476453043745","1123","363","778","True","[0.7359786033630371,0.16659145057201385]","0.19776580772250962","False","145","26484",,,
"83555",":User","0.0","1255","203","129","False","[0.21874362230300903,-0.01217331551015377]","0.15000000000000002","False","19","837",,,
"83556",":User","0.0","1306","1863","256","False","[1.2709324359893799,-0.994788646697998]","2.590747175588851","False","108","1273",,,
"83557",":User","6653.449439139084","1067","893","146","False","[0.5274466276168823,-0.8866298794746399]","0.5733781178741165","True","593","7910298",,,
"83558",":User","247.90925532094843","832","895","778","True","[0.46058741211891174,0.40207210183143616]","0.2566973674372129","False","56","59890",,,
"83559",":User","137.48920725808708","2092","898","129","False","[0.9561471939086914,0.3184307813644409]","0.2056828858679449","False","114","56394",,,
"83560",":User","0.0","1480","1697","260","False","[-0.5553703308105469,-0.08431191742420197]","0.15866371797215836","False","0","1674",,,
"83561",":User","0.0","1308","1448","115","True","[0.6114879846572876,0.0905056819319725]","0.15000000000000002","False","6","10089",,,
"83562",":User","4.297028773747603","2046","1405","736","False","[-0.36464300751686096,-0.6970319151878357]","0.18933561524949288","False","3","1542",,,
"83563",":User","92.22131284563349","694","771","778","False","[-0.1004486083984375,0.02393817901611328]","0.16334250716956045","False","9","3791",,,
"83564",":User","334.8595735001049","2991","204","1017","False","[0.957119882106781,0.411417156457901]","0.16461227691615934","True","38","225106",,,
"83565",":User","91.0501110865907","695","551","338","False","[0.055012039840221405,-0.5108387470245361]","0.17148722982229675","False","368","13804",,,
"83566",":User","1121.7799157576294","767","630","548","True","[0.6136395335197449,-0.5326541066169739]","0.20560008730080293","False","307","38743",,,
"83567",":User","0.0","2284","80","817","False","[-0.0955127701163292,-0.12883731722831726]","0.15000000000000002","False","67","9889",,,
"83568",":User","0.0","1628","944","268","False","[1.187459945678711,-0.4787539839744568]","1.2231910483390647","False","155","22414",,,
"83569",":User","328.70544143241176","743","951","817","False","[-0.07828684896230698,-0.3653956651687622]","0.18965847741517874","False","75","6192",,,
"83570",":User","40.3071633349074","1148","1580","548","False","[0.5176447629928589,-0.808868408203125]","0.5657377468535932","False","257","6805",,,
"83571",":User","342.6640351285386","579","938","80","True","[1.0541800260543823,-0.5930284261703491]","0.2541595082351822","False","19","28837",,,
"83572",":User","1.5904009551206044","1888","1272","817","True","[0.8510164022445679,0.24353723227977753]","0.19190398695614788","False","4","1357",,,
"83573",":User","5.5003547177460215","489","633","885","False","[0.2163047194480896,0.09263236820697784]","0.16538078078082905","False","5","1219",,,
"83574",":User","1.9825289995264694","408","1146","817","True","[0.3285505175590515,0.09718961268663406]","0.16756145699830227","False","25","3507",,,
"83575",":User","66.22650023956743","2292","1565","548","True","[0.24139635264873505,-0.8540154099464417]","0.29440781253610443","False","45","2263",,,
"83576",":User","0.9166666666666666","478","569","1593","False","[1.050088882446289,-0.6768298149108887]","0.15600969161040157","False","1","429",,,
"83577",":User","2526.46778311139","1602","1260","1649","True","[1.2606050968170166,-0.2669532895088196]","0.648610993571434","False","747","81412",,,
"83578",":User","1142.7579887714749","1334","1429","338","True","[0.6409884691238403,-0.9295306205749512]","0.49855321531143454","False","57","13995",,,
"83579",":User","256.4466096613006","2014","201","338","False","[0.9100327491760254,0.22353032231330872]","0.1628167722048066","False","659","3467",,,
"83580",":User","3.5252185182941953","790","1302","674","False","[0.661946713924408,-0.7226051688194275]","0.18019829259211093","False","4","1066",,,
"83581",":User","0.0","2471","76","778","True","[0.34043198823928833,-1.051249384880066]","0.15000000000000002","False","169","5342",,,
"83582",":User","808.2225507017331","1828","409","338","False","[0.3532050848007202,-0.9490988254547119]","0.18660282425930405","True","615","1101541",,,
"83583",":User","11.269745216621116","723","1002","817","True","[0.6752179861068726,0.13426081836223602]","0.16841173513531535","False","34","798",,,
"83584",":User","228.29839401536464","749","607","398","False","[0.19220952689647675,-0.4528430104255676]","0.3825661887884893","False","73","3436",,,
"83585",":User","64.92283747127675","255","1152","447","True","[0.9218853116035461,-0.3657532036304474]","0.22724468981298662","False","16","10436",,,
"83586",":User","0.3868520804362655","627","371","674","False","[1.0162949562072754,-0.35652926564216614]","0.1507247949738496","False","9","425",,,
"83587",":User","1268.2064840513565","1168","1640","219","False","[1.1265672445297241,-0.7288941144943237]","0.981096489201605","False","548","15090",,,
"83588",":User","0.49397525918650315","425","1597","452","False","[-0.10662682354450226,-0.3264656960964203]","0.155737063937787","False","2","919",,,
"83589",":User","0.0","810","268","118","True","[-0.10526800155639648,-0.04246492683887482]","0.15000000000000002","False","0","4637",,,
"83590",":User","0.0","1234","1798","196","False","[0.8618885278701782,0.1821153163909912]","0.17270898067132331","False","1","6306",,,
"83591",":User","288.68661387388846","615","1701","1558","False","[1.296222448348999,-0.7167434096336365]","1.3659467494506314","True","380","544014",,,
"83592",":User","209.63501187937635","981","632","674","False","[0.8318428993225098,-0.8467229008674622]","0.16642738453148506","False","62","1020",,,
"83593",":User","10.7037973815512","275","1725","1262","True","[0.8928028345108032,-0.7402065992355347]","0.37435305537056174","False","14","14014",,,
"83594",":User","1.937640526033529","738","1804","1601","True","[1.039530634880066,-0.9410658478736877]","0.9633069213095263","False","121","5903",,,
"83595",":User","0.0","529","5","736","False","[0.7972623109817505,-0.01558750681579113]","0.15000000000000002","True","237","68457",,,
"83596",":User","738.7727018501215","1599","1020","817","False","[0.4165617525577545,-0.12323689460754395]","0.22072697049195766","False","218","9631",,,
"83597",":User","52.297112499859125","2262","1183","947","False","[0.7554041147232056,-0.1788732409477234]","0.20943607110768345","False","12","14224",,,
"83598",":User","709.6211743670599","999","1008","1252","False","[0.6727772951126099,-0.21177668869495392]","0.49107486409708806","False","80","42345",,,
"83599",":User","12141.744860195107","2051","488","146","False","[0.6662074327468872,-0.8519428968429565]","0.46586013708683266","True","437","1552956",,,
"83600",":User","8184.52996402982","3466","880","778","False","[1.4929249286651611,-0.4987850487232208]","2.00280569121783","True","830","7402238",,,
"83601",":User","180.296226558644","713","340","338","True","[-0.23451602458953857,-1.138399362564087]","0.1758564764044606","False","352","9852",,,
"83602",":User","1.2246835036543264","1668","1516","338","False","[0.24671314656734467,-0.48678353428840637]","0.19258128682775907","False","9","439",,,
